题目ID,原GPT裁定档,修订后主标签,可接受等级,复核状态,修订后置信度,教师标准档,初次盲评档,复核依据,复核证据来源,题干,选项,官方解析,题目图片URL,解析图片URL,结构_步骤,结构_题型,结构_状态,结构_约束,结构_实验,结构_图表,结构_推理
3661845322188197888,基础题,基础题,基础题,保留原GPT裁定,高,基础题,基础题,题干、解析与结构证据支持基础题：step=1-2步，题型=概念判断，状态=单状态，约束=无约束，推理=简单因果推理。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,"家用冰箱是我们居家生活必备的家用电器,在冰箱内有很多物态变化现象。下列说法正确的是（ ）","A. 从冷冻室取出的冻豆腐上有很多小孔,是豆腐中的冰升华放热形成的 B. 夏天从冰箱里拿出的矿泉水瓶外壁有水膜,是冰吸热熔化形成的 C. 夏天开冰箱门时门口出现的雾,是水吸热汽化形成的水蒸气 D. 冰箱内壁上的霜,是水蒸气放热凝华形成的小冰晶",A：冻豆腐上的小孔是水先凝固后熔化形成的，凝固放热，熔化吸热，故A错误； B：水膜是水蒸气液化形成的小水珠，液化放热，故B错误； C：雾是水蒸气液化形成的小液滴，液化放热，故C错误； D：霜是水蒸气凝华形成的小冰晶，凝华放热，故D正确。 故选：D,https://k12static.xdf.cn/k12/image/externalized/fc9d2769-39f4-4ade-a5cf-56198af27e7d.png,https://k12static.xdf.cn/k12/image/externalized/7bcf5086-7865-41f9-b077-84df74d0f4df.png,1-2步,概念判断,单状态,无约束,无,无,简单因果推理
3662940488813613056,拔高题,拔高题,拔高题,保留原GPT裁定,高,拔高题,压轴题,题干、解析与结构证据支持拔高题：step=6-8步，题型=电路综合，状态=多状态，约束=多约束，推理=逆向推理或临界分析。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,如图甲所示，电源电压未知且可调，两个滑动变阻器分别标有“$10\ \Omega$ $\rm3\ A$”“$20\ \Omega$ $\rm2\ A$”字样，小灯泡$\text{L}_1$的额定电压为$\rm2.5\ V$、电流表($0$~$\rm0.6\ A$)、电压表($0$~$\rm3\ V$)、开关及导线若干。小明将“$10\ \Omega$ $\rm3\ A$”的滑动变阻器接入电路，将滑片移至最大电阻处，闭合开关$\text{S}_1$后，此时电流表示数、电压表示数如图乙所示。此时若移动滑片易使灯泡$\text{L}_1$烧坏，于是小明调节电源电压并更换滑动变阻器，重新连接电路(此时电压表可能接在滑动变阻器或小灯泡两端)。在移动滑片的过程中，使电流表的示数与乙图电流表的示数一致时，电压表的示数为$\rm2.9\ V$；当滑动变阻器接入电路的电阻为$11.2\ \Omega$时，小灯泡正常发光。,,,https://k12static.xdf.cn/k12/image/externalized/89a0e1f0-4e4f-40b8-aae0-bc87cd18c9e2.png,https://k12static.xdf.cn/k12/image/externalized/7024e5fa-96c4-4129-8df0-dc3f88487be1.png,6-8步,电路综合,多状态,多约束,无,直接读数,逆向推理或临界分析
3665218880451219456,基础题,基础题,基础题,保留原GPT裁定,中,基础题,送分题,题干、解析与结构证据支持基础题：step=1-2步，题型=概念判断，状态=单状态，约束=无约束，推理=简单因果推理。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,我国自主研制的“人造太阳”核聚变实验装置内，发生的核反应过程简化如图。反应生成的（ ）,A. 中子带正电 B. 中子带负电 C. 氦原子核有2个质子 D. 氦原子核有4个质子,AB．原子核由质子和中子组成，质子带正电，中子不带电，核反应过程中质子数守恒，故AB错误；CD．氚核、氘核都属于氢原子核，每个氢原子核内有1个质子，反应前总质子数为$1+1=2$个；反应后生成的中子不含质子，因此质子都在氦原子核内，即氦原子核有2个质子，故C正确，D错误。故选C。,https://k12static.xdf.cn/k12/image/externalized/461f3b1c-99e4-40dd-a9f5-89e0230dbae9.png,https://k12static.xdf.cn/k12/image/externalized/50c5d959-e436-4225-98dd-d1e3b0e23b56.png,1-2步,概念判断,单状态,无约束,无,无,简单因果推理
3665218894630068224,基础题,基础题,基础题,保留原GPT裁定,高,基础题,送分题,题干、解析与结构证据支持基础题：step=1-2步，题型=概念判断，状态=单状态，约束=无约束，推理=简单因果推理。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,某款可计数的握力训练器结构如图。握、放把手带动线圈在磁场中运动产生电流，使得计数器计数。该握力训练器线圈中产生电流（ ）,A. 应用了电流的磁效应 B. 应用了电流的热效应 C. 原理与电动机相同 D. 原理与发电机相同,该装置的工作过程：握放把手带动线圈在磁场中做切割磁感线运动，闭合的线圈中产生感应电流，使计数器工作，原理是电磁感应现象，与发电机原理相同。故选D。,https://k12static.xdf.cn/k12/image/externalized/101c84f1-c4c5-4adc-bfd0-270289ad318c.png,https://k12static.xdf.cn/k12/image/externalized/830b4498-8c93-44e3-a35f-f7b8ca34d423.png,1-2步,概念判断,单状态,无约束,无,无,简单因果推理
3665218911770034176,基础题,基础题,基础题,保留原GPT裁定,高,中等题,基础题,题干、解析与结构证据支持基础题：step=1-2步，题型=概念判断，状态=单状态，约束=无约束，推理=简单因果推理。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,某同学坐着滑草板从斜坡滑至水平面，每隔相等时间对该同学拍照一次，记录其在各时刻的位置如图。若水平面各处粗糙程度相同，则该同学和滑草板（ ）,A. 沿斜坡下滑时做匀速直线运动 B. 沿斜坡下滑时所受重力越来越小 C. 沿水平面继续滑行是由于惯性 D. 沿水平面滑行时所受摩擦力越来越小,A．由题意和图可知，斜坡上相邻两次拍照的时间间隔相等，相邻位置间的路程逐渐增大，说明下滑时速度逐渐增大，是加速运动，故A错误；B．重力大小满足$G=mg$，该同学和滑草板的总质量$m$不变，$g$是定值，因此重力大小不变，故B错误；C．一切物体都具有保持原来运动状态不变的性质，即惯性，该同学滑到水平面后，由于惯性会保持原来的运动状态继续向前滑行，故C正确；D．滑动摩擦力大小与压力大小、接触面粗糙程度有关；沿水平面滑行时，该同学和滑草板对水平面的压力等于总重力，大小不变，且水平面粗糙程度相同，因此滑动摩擦力大小不变，故D错误。故选C。,https://k12static.xdf.cn/k12/image/externalized/f2e8de4e-423c-4438-8e5f-beecc66d0c29.png,https://k12static.xdf.cn/k12/image/externalized/680fe38d-6c81-48ea-9a87-db7730fde9d5.png,1-2步,概念判断,单状态,无约束,无,直接读数,简单因果推理
3665218963398545408,基础题,基础题,基础题,保留原GPT裁定,中,基础题,中等题,题干、解析与结构证据支持基础题：step=1-2步，题型=跨模块综合，状态=单状态，约束=无约束，推理=简单因果推理。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,如图为某跨学科实践小组制作的电动晾衣装置模型简图。,,,https://k12static.xdf.cn/k12/image/externalized/60d6f4bd-cfe6-4fe9-b9e4-9b386e1494da.png,https://k12static.xdf.cn/k12/image/externalized/ffed874f-df86-4ed8-9bb9-8a615978cc56.png,1-2步,跨模块综合,单状态,无约束,无,无,简单因果推理
3665218997103972352,中等题,中等题,中等题,保留原GPT裁定,高,拔高题,中等题,题干、解析与结构证据支持中等题：step=3-5步，题型=力学综合，状态=单状态，约束=单一约束，推理=多层因果推理。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,如图，用手端起一个餐盘并保持水平静止。,,,https://k12static.xdf.cn/k12/image/externalized/87b2c312-fccf-405b-bcb1-1ac700475ae6.png,https://k12static.xdf.cn/k12/image/externalized/c535cdd6-083c-4318-b67d-0d5ebbff8f4e.png,3-5步,力学综合,单状态,单一约束,无,无,多层因果推理
3665219099528105984,中等题,中等题,中等题,保留原GPT裁定,高,中等题,拔高题,题干、解析与结构证据支持中等题：step=3-5步，题型=实验探究，状态=双状态，约束=无约束，推理=多层因果推理。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,物理实验中常用放大法将微小变化放大，使实验现象易于观察。,,,https://k12static.xdf.cn/k12/image/externalized/98d587f7-6dd9-4272-ab7f-340dc29e0285.png,https://k12static.xdf.cn/k12/image/externalized/34c55721-24fe-485b-b53e-155faf702c04.png,3-5步,实验探究,双状态,无约束,控制变量或故障分析,无,多层因果推理
3665219172020871168,中等题,中等题,中等题,保留原GPT裁定,高,中等题,拔高题,题干、解析与结构证据支持中等题：step=3-5步，题型=实验探究，状态=单状态，约束=单一约束，推理=多层因果推理。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,某实验小组测量额定电压为2.5 V的小灯泡的电阻。,,,https://k12static.xdf.cn/k12/image/externalized/d68a0849-4471-4010-b384-37d27d43c78c.png,https://k12static.xdf.cn/k12/image/externalized/dd9825ff-cf18-4224-b441-4a83db3ca068.png,3-5步,实验探究,单状态,单一约束,控制变量或故障分析,直接读数,多层因果推理
3669836875325329408,拔高题,拔高题,拔高题,保留原GPT裁定,高,拔高题,压轴题,题干、解析与结构证据支持拔高题：step=3-5步，题型=跨模块综合，状态=双状态，约束=多约束，推理=多层因果推理。教师、盲评和多次模型证据中未形成足以推翻原裁定的同向结构证据。,未进入三次错题并集；逐题结构一致性复核,"某仿生诱捕灭蚊器通过释放二氧化碳气体和发出紫外线诱蚊。小明猜想当灭蚊器的温度和人体温度接近时诱蚊效果更好，于是设计了如图甲所示的自动控温电路。其中，工作电路由加热器等元件构成；控制电路中，电源电压$U=9\mathrm{V}$，滑动变阻器R的最大阻值为$50\Omega$，热敏电阻$R_{\mathrm{t}}$的阻值随其温度t变化的图像如图乙，忽略电磁铁的电阻。初始时，室温为25℃，电磁继电器触点接通。闭合所有开关，加热器开始工作，热敏电阻温度随之升高。当控制电路中的电流$I_{\mathrm{控}}\geq 60\,\mathrm{mA}$时，衔铁被吸下，工作电路断开。工作电路断开后，当$I_{\mathrm{控}}\leq 50\,\mathrm{mA}$时，衔铁被释放，工作电路再次接通。如此往复将温度维持在最低控制温度$t_{\mathrm{低}}$和最高控制温度$t_{\mathrm{高}}$之间。",,,https://k12static.xdf.cn/k12/image/externalized/6dec7630-9183-4c12-8ed1-e0f9a8430c86.png,https://k12static.xdf.cn/k12/image/externalized/62533a63-9477-473d-9f06-5f1209ddef68.png,3-5步,跨模块综合,双状态,多约束,无,图像反推或外推,多层因果推理
3670061256279695360,压轴题,压轴题,压轴题,逐题复核后保留GPT裁定,高,压轴题,压轴题,题目把实验方案、误差/评价或改进任务组织成多对象、多状态、多约束的共享模型网络，后续任务依赖前述状态/参数，并要求分类、临界/边界、有效解筛选或可行性验证，属于7步以上的完整耦合链。,三次运行错题并集逐题复核,近日，科学家提出了“冰川消亡峰值”这一具有重大警示意义的概念。研究表明，在全球升温幅度达到2.7℃的情景下，2040年至2060年间，全球平均每天或将有大约8座冰川消失。冰川的消亡不仅会导致海平面上升，还将对社会经济发展、自然环境及生态系统造成深远影响。为验证冰山消融后海平面是否上升，某物理兴趣小组设计了如下模拟实验：取一个底面积$S_{\mathrm{杯}}=200\mathrm{c}\mathrm{m}^{2}$且足够高的薄壁圆柱形玻璃杯容器，内装密度为$\rho _{\mathrm{盐水}}=1.1\mathrm{g}/\mathrm{c}\mathrm{m}^{3}$的盐水6600g。在盐水中放入一个底面积$S_{\mathrm{冰}}=100\mathrm{c}\mathrm{m}^{2}$、高6cm、密度$\rho _{\mathrm{冰}}=0.9\mathrm{g}/\mathrm{c}\mathrm{m}^{3}$的长方体冰块，冰块上表面放置一个重为1.2N、体积为80$\mathrm{cm}^{3}$的石块，此时冰块和石块整体漂浮在盐水中，如图甲所示。待液面静止后，在杯壁上标记此时液面的位置A。一段时间后，冰块完全熔化成水（石块沉入杯底），如图乙所示。（$g$取$10\mathrm{N/kg}$）,,,https://k12static.xdf.cn/k12/image/externalized/c1e2058b-671d-41c2-a8c6-d18afd1ecd5a.png,https://k12static.xdf.cn/k12/image/externalized/cca4c963-4d78-4e36-8e5d-e874d2af2473.png,6-8步,力学综合,双状态,单一约束,无,无,多层因果推理
